Well ori,Well,DEPTH,PEF,RHOB,NPHI,GR,AT90
4.24E+13,6,3579.5,3.368,2.576,0.264,132.182,5.607
4.24E+13,6,3580,3.361,2.56,0.271,131.07,6.836
4.24E+13,6,3580.5,3.353,2.54,0.279,133.354,8.957
4.24E+13,6,3581,3.33,2.518,0.27,138.466,10.236
4.24E+13,6,3581.5,3.333,2.507,0.285,145.186,11.196
4.24E+13,6,3583,3.312,2.565,0.291,137.2,8.875
4.24E+13,6,3583.5,3.35,2.584,0.277,135.568,7.903
4.24E+13,6,3584,3.402,2.59,0.271,130.142,7.144
4.24E+13,6,3584.5,3.469,2.584,0.267,125.872,6.526
4.24E+13,6,3585,3.466,2.576,0.259,119.869,6.168
4.24E+13,6,3585.5,3.483,2.578,0.261,118.873,5.963
4.24E+13,6,3586,3.469,2.586,0.266,117.061,5.777
4.24E+13,6,3586.5,3.436,2.593,0.267,121.317,5.639
4.24E+13,6,3587,3.376,2.609,0.259,126.166,5.45
4.24E+13,6,3587.5,3.332,2.614,0.27,129.653,5.272
4.24E+13,6,3588,3.312,2.618,0.272,131.326,5.183
4.24E+13,6,3588.5,3.304,2.608,0.268,130.586,5.209
4.24E+13,6,3589,3.311,2.598,0.256,129.335,5.215
4.24E+13,6,3589.5,3.346,2.594,0.253,123.371,5.254
4.24E+13,6,3590,3.401,2.605,0.251,121.163,5.192
4.24E+13,6,3590.5,3.463,2.613,0.257,119.141,5.017
4.24E+13,6,3591,3.481,2.613,0.268,120.301,4.855
4.24E+13,6,3591.5,3.485,2.597,0.292,121.226,4.728
4.24E+13,6,3592,3.471,2.586,0.291,123.54,4.631
4.24E+13,6,3592.5,3.476,2.584,0.293,125.957,4.589
4.24E+13,6,3593,3.443,2.592,0.277,126.714,4.658
4.24E+13,6,3593.5,3.379,2.607,0.27,123.329,4.812
4.24E+13,6,3594,3.355,2.622,0.26,124.704,4.972
4.24E+13,6,3594.5,3.374,2.617,0.259,125.118,5.151
4.24E+13,6,3595,3.472,2.606,0.255,127.155,5.105
4.24E+13,6,3595.5,3.569,2.603,0.253,122.612,4.915
4.24E+13,6,3596,3.637,2.623,0.253,121.379,4.54
4.24E+13,6,3596.5,3.596,2.643,0.254,118.299,4.134
4.24E+13,6,3597,3.486,2.638,0.253,123.053,4.028
4.24E+13,6,3597.5,3.418,2.623,0.259,125.938,4.358
4.24E+13,6,3598,3.372,2.618,0.258,129.785,4.706
4.24E+13,6,3598.5,3.331,2.625,0.256,125.031,4.713
4.24E+13,6,3599,3.276,2.63,0.244,120.319,4.653
4.24E+13,6,3599.5,3.271,2.622,0.238,121.348,4.598
4.24E+13,6,3600,3.328,2.609,0.24,125.624,4.784
4.24E+13,6,3600.5,3.416,2.602,0.243,129.374,5.079
4.24E+13,6,3601,3.47,2.609,0.262,128.803,5.35
4.24E+13,6,3601.5,3.52,2.606,0.277,126.683,5.657
4.24E+13,6,3602,3.606,2.611,0.275,126.602,5.845
4.24E+13,6,3602.5,3.74,2.622,0.264,127.959,5.982
4.24E+13,6,3603,3.844,2.658,0.251,127.314,6.123
4.24E+13,6,3603.5,3.822,2.666,0.256,129.079,5.829
4.24E+13,6,3604,3.738,2.662,0.264,128.64,5.3
4.24E+13,6,3604.5,3.647,2.653,0.257,132.491,5.08
4.24E+13,6,3605,3.602,2.656,0.256,136.709,4.986
4.24E+13,6,3605.5,3.617,2.641,0.26,138.944,4.956
4.24E+13,6,3606,3.7,2.622,0.273,137.893,5.026
4.24E+13,6,3606.5,3.748,2.613,0.277,130.449,5.128
4.24E+13,6,3607,3.733,2.62,0.275,129.802,5.193
4.24E+13,6,3607.5,3.678,2.632,0.272,131.001,5.229
4.24E+13,6,3608,3.743,2.645,0.264,131.268,5.236
4.24E+13,6,3608.5,3.947,2.664,0.25,127.84,5.376
4.24E+13,6,3609,4.051,2.672,0.257,127.644,5.619
4.24E+13,6,3609.5,3.963,2.658,0.264,132.645,5.426
4.24E+13,6,3610,3.721,2.638,0.29,134.334,5.338
4.24E+13,6,3610.5,3.578,2.617,0.282,129.344,5.722
4.24E+13,6,3611,3.643,2.616,0.28,127.414,5.972
4.24E+13,6,3611.5,3.833,2.626,0.261,127.079,6.128
4.24E+13,6,3612,4.039,2.666,0.274,127.629,6.194
4.24E+13,6,3612.5,4.129,2.705,0.276,125.843,6.329
4.24E+13,6,3613,4.1,2.709,0.269,125.871,6.373
4.24E+13,6,3613.5,3.967,2.695,0.246,126.089,6.257
4.24E+13,6,3614,3.82,2.682,0.24,125.468,6.479
4.24E+13,6,3614.5,3.695,2.668,0.243,123.889,6.726
4.24E+13,6,3615,3.634,2.65,0.251,124.957,6.514
4.24E+13,6,3615.5,3.582,2.619,0.25,124.988,6.331
4.24E+13,6,3616,3.622,2.613,0.251,128.018,6.316
4.24E+13,6,3616.5,3.721,2.618,0.258,128.967,6.338
4.24E+13,6,3617,3.833,2.639,0.26,130.09,6.437
4.24E+13,6,3617.5,3.811,2.652,0.266,128.221,6.565
4.24E+13,6,3618,3.696,2.646,0.263,128.227,6.283
4.24E+13,6,3618.5,3.579,2.631,0.284,129.068,6.048
4.24E+13,6,3619,3.548,2.627,0.287,133.505,5.966
4.24E+13,6,3619.5,3.616,2.627,0.286,135.571,5.916
4.24E+13,6,3620,3.757,2.644,0.272,138.017,6.02
4.24E+13,6,3620.5,3.811,2.64,0.273,134.593,6.119
4.24E+13,6,3621,3.739,2.633,0.276,137.308,6.148
4.24E+13,6,3621.5,3.569,2.61,0.276,135.364,6.111
4.24E+13,6,3622,3.482,2.601,0.27,137.627,6.05
4.24E+13,6,3622.5,3.518,2.612,0.255,134.922,5.97
4.24E+13,6,3623,3.625,2.626,0.263,131.685,5.964
4.24E+13,6,3623.5,3.781,2.647,0.276,126.278,6.018
4.24E+13,6,3624,3.801,2.647,0.293,123.655,6.003
4.24E+13,6,3624.5,3.708,2.634,0.291,123.175,6.04
4.24E+13,6,3625,3.534,2.618,0.289,125.244,6.031
4.24E+13,6,3625.5,3.457,2.618,0.286,127.536,5.855
4.24E+13,6,3626,3.48,2.623,0.286,130.357,5.648
4.24E+13,6,3626.5,3.604,2.62,0.275,128.782,5.68
4.24E+13,6,3627,3.71,2.613,0.262,123.039,5.702
4.24E+13,6,3627.5,3.735,2.615,0.249,120.809,5.72
4.24E+13,6,3628,3.627,2.631,0.258,121.623,5.692
4.24E+13,6,3628.5,3.48,2.634,0.269,125.547,5.588
4.24E+13,6,3629,3.391,2.638,0.284,125.962,5.434
4.24E+13,6,3629.5,3.32,2.638,0.274,127.14,5.369
4.24E+13,6,3630,3.302,2.641,0.265,130.217,5.332
4.24E+13,6,3630.5,3.236,2.638,0.257,130.385,5.226
4.24E+13,6,3631,3.2,2.625,0.26,126.606,5.131
4.24E+13,6,3631.5,3.216,2.617,0.267,121.032,5.115
4.24E+13,6,3632,3.28,2.62,0.267,120.675,5.12
4.24E+13,6,3632.5,3.295,2.624,0.256,123.815,5.107
4.24E+13,6,3633,3.274,2.626,0.25,123.754,5.011
4.24E+13,6,3633.5,3.266,2.618,0.247,124.491,5.012
4.24E+13,6,3634,3.326,2.62,0.255,122.265,5.035
4.24E+13,6,3634.5,3.341,2.629,0.253,123.959,5.024
4.24E+13,6,3635,3.35,2.615,0.246,123.882,5.031
4.24E+13,6,3635.5,3.403,2.6,0.253,127.026,5.022
4.24E+13,6,3636,3.424,2.593,0.254,128.084,4.97
4.24E+13,6,3636.5,3.366,2.613,0.254,127.923,4.924
4.24E+13,6,3637,3.249,2.624,0.261,126.122,4.884
4.24E+13,6,3637.5,3.217,2.612,0.26,124.547,4.833
4.24E+13,6,3638,3.308,2.602,0.258,118.353,4.776
4.24E+13,6,3638.5,3.376,2.602,0.243,117.089,4.814
4.24E+13,6,3639,3.414,2.606,0.255,121.061,4.927
4.24E+13,6,3639.5,3.418,2.609,0.268,128.411,5.037
4.24E+13,6,3640,3.415,2.607,0.27,131.836,5.12
4.24E+13,6,3640.5,3.411,2.606,0.255,132.562,5.233
4.24E+13,6,3641,3.415,2.598,0.243,136.356,5.396
4.24E+13,6,3641.5,3.438,2.597,0.243,138.309,5.438
4.24E+13,6,3642,3.429,2.608,0.244,138.549,5.397
4.24E+13,6,3642.5,3.4,2.611,0.254,135.587,5.35
4.24E+13,6,3643,3.352,2.604,0.261,134.752,5.325
4.24E+13,6,3643.5,3.352,2.583,0.279,134.058,5.256
4.24E+13,6,3644,3.354,2.574,0.29,138.214,5.258
4.24E+13,6,3644.5,3.362,2.572,0.292,137.368,5.357
4.24E+13,6,3645,3.333,2.57,0.287,137.819,5.56
4.24E+13,6,3645.5,3.298,2.56,0.281,134.524,5.717
4.24E+13,6,3646,3.284,2.543,0.264,139.689,5.814
4.24E+13,6,3646.5,3.278,2.531,0.266,139.486,6.395
4.24E+13,6,3647,3.261,2.528,0.266,146.307,7.504
4.24E+13,6,3647.5,3.218,2.528,0.28,146.041,9.515
4.24E+13,6,3648,3.2,2.534,0.275,148.563,11.295
4.24E+13,6,3648.5,3.196,2.536,0.273,145.569,10.794
4.24E+13,6,3649,3.289,2.536,0.274,146.819,9.613
4.24E+13,6,3649.5,3.394,2.537,0.273,146.096,8.85
4.24E+13,6,3650,3.504,2.539,0.269,146.417,8.768
4.24E+13,6,3650.5,3.564,2.547,0.266,140.376,8.675
4.24E+13,6,3651,3.561,2.554,0.267,137.952,8.353
4.24E+13,6,3651.5,3.521,2.569,0.266,133.664,7.494
4.24E+13,6,3652,3.432,2.573,0.259,136.754,6.6
4.24E+13,6,3652.5,3.392,2.566,0.258,143.949,5.962
4.24E+13,6,3653,3.381,2.553,0.26,147.065,5.903
4.24E+13,6,3653.5,3.404,2.546,0.275,147.23,6.296
4.24E+13,6,3654,3.395,2.55,0.281,143.567,6.563
4.24E+13,6,3654.5,3.381,2.552,0.288,138.868,6.286
4.24E+13,6,3655,3.395,2.568,0.273,135.187,5.634
4.24E+13,6,3655.5,3.396,2.581,0.278,130.869,4.96
4.24E+13,6,3656,3.425,2.59,0.275,129.004,4.372
4.24E+13,6,3656.5,3.449,2.582,0.278,125.329,3.973
4.24E+13,6,3657,3.524,2.571,0.265,121.362,3.743
4.24E+13,6,3657.5,3.58,2.562,0.266,122.497,3.805
4.24E+13,6,3658,3.597,2.553,0.264,125.718,4.129
4.24E+13,6,3658.5,3.597,2.545,0.274,127.74,4.408
4.24E+13,6,3659,3.573,2.548,0.267,126.621,4.525
4.24E+13,6,3659.5,3.522,2.56,0.264,126.733,4.567
4.24E+13,6,3660,3.488,2.567,0.271,127.04,4.495
4.24E+13,6,3660.5,3.528,2.577,0.284,130.974,4.43
4.24E+13,6,3661,3.546,2.583,0.283,131.585,4.309
4.24E+13,6,3661.5,3.535,2.586,0.281,131.702,4.351
4.24E+13,6,3662,3.492,2.58,0.284,128.88,4.592
4.24E+13,6,3662.5,3.527,2.601,0.297,128.369,5.005
4.24E+13,6,3663,3.604,2.624,0.298,128.833,5.581
4.24E+13,6,3663.5,3.635,2.642,0.288,127.095,5.784
4.24E+13,6,3664,3.642,2.641,0.27,126.368,5.489
4.24E+13,6,3664.5,3.523,2.643,0.251,127.429,5.366
4.24E+13,6,3665,3.385,2.651,0.238,129.861,5.248
4.24E+13,6,3665.5,3.297,2.651,0.244,128.114,5.012
4.24E+13,6,3666,3.366,2.666,0.249,126.754,4.684
4.24E+13,6,3666.5,3.503,2.667,0.262,127.811,4.437
4.24E+13,6,3667,3.599,2.664,0.276,129.584,4.268
4.24E+13,6,3667.5,3.622,2.657,0.293,129.224,4.281
4.24E+13,6,3668,3.606,2.669,0.298,125.647,4.451
4.24E+13,6,3668.5,3.549,2.674,0.288,126.52,4.483
4.24E+13,6,3669,3.424,2.648,0.28,127.12,4.492
4.24E+13,6,3669.5,3.349,2.613,0.277,130.648,4.548
4.24E+13,6,3670,3.31,2.601,0.276,130.702,4.604
4.24E+13,6,3670.5,3.327,2.609,0.28,130.499,4.673
4.24E+13,6,3671,3.317,2.615,0.278,130.71,4.722
4.24E+13,6,3671.5,3.306,2.628,0.282,130.74,4.722
4.24E+13,6,3672,3.371,2.636,0.279,130.598,4.673
4.24E+13,6,3672.5,3.509,2.654,0.3,127.416,4.617
4.24E+13,6,3673,3.596,2.644,0.3,127.239,4.55
4.24E+13,6,3673.5,3.59,2.636,0.289,128.146,4.411
4.24E+13,6,3674,3.486,2.63,0.274,129.084,4.324
4.24E+13,6,3674.5,3.451,2.615,0.283,130.053,4.34
4.24E+13,6,3675,3.513,2.607,0.293,130.01,4.243
4.24E+13,6,3675.5,3.533,2.592,0.294,130.892,4.104
4.24E+13,6,3676,3.541,2.599,0.279,130.732,4.1
4.24E+13,6,3676.5,3.456,2.603,0.27,133.261,4.257
4.24E+13,6,3677,3.426,2.606,0.261,132.552,4.442
4.24E+13,6,3677.5,3.408,2.604,0.26,131.081,4.537
4.24E+13,6,3678,3.4,2.605,0.271,128.519,4.562
4.24E+13,6,3678.5,3.369,2.612,0.274,127.057,4.658
4.24E+13,6,3679,3.318,2.617,0.272,123.825,4.794
4.24E+13,6,3679.5,3.302,2.614,0.257,126.237,4.843
4.24E+13,6,3680,3.316,2.611,0.247,129.271,4.669
4.24E+13,6,3680.5,3.328,2.622,0.244,131.606,4.49
4.24E+13,6,3681,3.362,2.628,0.258,124.292,4.523
4.24E+13,6,3681.5,3.473,2.636,0.261,122.069,4.638
4.24E+13,6,3682,3.545,2.616,0.275,123.402,4.729
4.24E+13,6,3682.5,3.6,2.603,0.278,126.037,4.816
4.24E+13,6,3683,3.561,2.58,0.3,125.772,4.87
4.24E+13,6,3684.5,3.516,2.6,0.296,130.049,4.738
4.24E+13,6,3685,3.492,2.613,0.28,127.34,4.728
4.24E+13,6,3685.5,3.485,2.636,0.268,127.67,4.704
4.24E+13,6,3686,3.523,2.663,0.261,128.763,4.674
4.24E+13,6,3686.5,3.508,2.667,0.255,129.322,4.537
4.24E+13,6,3687,3.494,2.643,0.262,129.186,4.382
4.24E+13,6,3687.5,3.404,2.616,0.263,127.241,4.202
4.24E+13,6,3688,3.39,2.593,0.262,129.065,4.245
4.24E+13,6,3688.5,3.428,2.579,0.274,130.02,4.66
4.24E+13,6,3689,3.484,2.571,0.28,130.801,5.347
4.24E+13,6,3689.5,3.492,2.57,0.276,129.865,5.78
4.24E+13,6,3690,3.48,2.565,0.266,132.595,5.804
4.24E+13,6,3690.5,3.512,2.563,0.26,132.262,5.365
4.24E+13,6,3691,3.703,2.602,0.273,130.485,4.773
4.24E+13,6,3691.5,4.198,2.652,0.277,126.135,4.267
4.24E+13,6,3692,4.787,2.717,0.291,124.694,4.278
4.24E+13,6,3693,4.873,2.713,0.283,121.651,4.431
4.24E+13,6,3693.5,4.402,2.667,0.263,122.22,4.49
4.24E+13,6,3694,3.94,2.628,0.256,124.715,4.573
4.24E+13,6,3694.5,3.678,2.626,0.239,128.262,4.549
4.24E+13,6,3695,3.495,2.625,0.257,127.202,4.467
4.24E+13,6,3695.5,3.415,2.62,0.276,129.882,4.371
4.24E+13,6,3696,3.428,2.603,0.285,129.58,4.288
4.24E+13,6,3696.5,3.521,2.58,0.286,132.465,4.301
4.24E+13,6,3697,3.624,2.571,0.279,129.831,4.38
4.24E+13,6,3697.5,3.651,2.575,0.299,126.297,4.507
4.24E+13,6,3699,3.529,2.607,0.29,127.113,4.462
4.24E+13,6,3699.5,3.653,2.611,0.279,127.501,4.465
4.24E+13,6,3700,3.789,2.607,0.264,129.599,4.406
4.24E+13,6,3700.5,3.767,2.615,0.263,129.59,4.107
4.24E+13,6,3701,3.623,2.618,0.257,128.303,3.741
4.24E+13,6,3701.5,3.481,2.62,0.253,125.762,3.706
4.24E+13,6,3702,3.407,2.599,0.257,123.301,3.975
4.24E+13,6,3702.5,3.415,2.577,0.26,120.413,4.269
4.24E+13,6,3703,3.405,2.559,0.282,127.051,4.586
4.24E+13,6,3703.5,3.386,2.541,0.298,135.364,4.95
4.24E+13,6,3704.5,3.333,2.536,0.298,139.624,6.15
4.24E+13,6,3705,3.408,2.544,0.292,135.353,6.058
4.24E+13,6,3705.5,3.495,2.551,0.28,133.214,5.612
4.24E+13,6,3706,3.615,2.567,0.278,131.983,4.88
4.24E+13,6,3706.5,3.63,2.589,0.272,129.319,4.487
4.24E+13,6,3707,3.593,2.616,0.272,126.507,4.498
4.24E+13,6,3707.5,3.537,2.63,0.27,127.455,4.597
4.24E+13,6,3708,3.498,2.628,0.26,127.717,4.625
4.24E+13,6,3708.5,3.456,2.613,0.267,128.375,4.531
4.24E+13,6,3709,3.407,2.604,0.276,122.522,4.442
4.24E+13,6,3709.5,3.34,2.594,0.279,125.198,4.468
4.24E+13,6,3710,3.285,2.575,0.286,134.069,4.77
4.24E+13,6,3710.5,3.259,2.546,0.29,145.312,5.196
4.24E+13,6,3711.5,3.439,2.521,0.297,145.732,4.969
4.24E+13,6,3712,3.563,2.534,0.285,137.811,4.718
4.24E+13,6,3712.5,3.6,2.56,0.273,133.649,4.522
4.24E+13,6,3713,3.567,2.583,0.263,128.152,4.545
4.24E+13,6,3713.5,3.529,2.596,0.265,126.934,4.663
4.24E+13,6,3714,3.535,2.593,0.27,124.608,4.703
4.24E+13,6,3714.5,3.584,2.591,0.263,123.826,4.61
4.24E+13,6,3715,3.59,2.59,0.252,125.197,4.566
4.24E+13,6,3715.5,3.545,2.588,0.258,128.977,4.508
4.24E+13,6,3716,3.486,2.58,0.264,136.128,4.498
4.24E+13,6,3716.5,3.449,2.571,0.284,140.195,4.749
4.24E+13,6,3717,3.436,2.566,0.276,141.642,5.056
4.24E+13,6,3717.5,3.428,2.557,0.277,141.12,5.335
4.24E+13,6,3718,3.472,2.544,0.274,139.048,5.652
4.24E+13,6,3718.5,3.551,2.521,0.288,135.187,5.822
4.24E+13,6,3720,3.96,2.62,0.285,122.701,5.942
4.24E+13,6,3720.5,4.045,2.644,0.26,124.713,5.533
4.24E+13,6,3721,3.942,2.655,0.243,123.851,5.185
4.24E+13,6,3721.5,3.757,2.658,0.248,121.44,4.925
4.24E+13,6,3722,3.582,2.663,0.258,120.367,4.9
4.24E+13,6,3722.5,3.534,2.666,0.263,122.087,4.777
4.24E+13,6,3723.5,3.568,2.672,0.251,124.508,4.528
4.24E+13,6,3724,3.637,2.676,0.269,127.676,4.539
4.24E+13,6,3724.5,3.687,2.669,0.298,129.454,4.5
4.24E+13,6,3726,3.414,2.608,0.298,130.865,4.429
4.24E+13,6,3726.5,3.444,2.612,0.3,129.845,4.381
4.24E+13,6,3727.5,3.716,2.641,0.297,128.625,4.445
4.24E+13,6,3728,3.688,2.627,0.3,129.863,4.274
4.24E+13,6,3728.5,3.565,2.608,0.286,131.419,4.141
4.24E+13,6,3729,3.444,2.602,0.297,133.011,4.298
4.24E+13,6,3729.5,3.389,2.606,0.295,131.046,4.42
4.24E+13,6,3730,3.392,2.596,0.291,132.505,4.332
4.24E+13,6,3730.5,3.416,2.6,0.29,130.542,4.182
4.24E+13,6,3731,3.494,2.624,0.28,130.792,4.126
4.24E+13,6,3731.5,3.624,2.646,0.284,129.804,4.2
4.24E+13,6,3732,3.697,2.645,0.29,129.796,4.151
4.24E+13,6,3732.5,3.685,2.628,0.299,131.732,3.998
4.24E+13,6,3733.5,3.408,2.613,0.288,127.538,4.201
4.24E+13,6,3734,3.312,2.611,0.288,129.345,4.385
4.24E+13,6,3734.5,3.298,2.616,0.269,131.632,4.374
4.24E+13,6,3735,3.283,2.62,0.289,134.213,4.471
4.24E+13,6,3735.5,3.268,2.615,0.287,132.236,4.691
4.24E+13,6,3736,3.288,2.611,0.288,130.469,4.869
4.24E+13,6,3736.5,3.328,2.616,0.283,128.929,4.986
4.24E+13,6,3737,3.419,2.64,0.276,128.657,5.127
4.24E+13,6,3737.5,3.425,2.649,0.279,130.33,5.098
4.24E+13,6,3738,3.419,2.65,0.278,130.413,5.064
4.24E+13,6,3738.5,3.432,2.65,0.285,129.277,5.161
4.24E+13,6,3739,3.591,2.668,0.288,125.436,5.242
4.24E+13,6,3739.5,3.765,2.672,0.279,124.733,5.24
4.24E+13,6,3740,3.831,2.667,0.27,126.497,5.183
4.24E+13,6,3740.5,3.727,2.676,0.26,126.154,5.139
4.24E+13,6,3741,3.708,2.705,0.262,123.891,5.1
4.24E+13,6,3741.5,3.802,2.745,0.276,120.386,5.047
4.24E+13,6,3742,3.936,2.729,0.274,121.521,4.942
4.24E+13,6,3742.5,3.835,2.702,0.271,121.735,4.747
4.24E+13,6,3743,3.631,2.658,0.258,120.901,4.678
4.24E+13,6,3743.5,3.395,2.639,0.268,121.902,4.711
4.24E+13,6,3744,3.344,2.62,0.27,121.682,4.717
4.24E+13,6,3744.5,3.359,2.615,0.276,122.838,4.605
4.24E+13,6,3745,3.461,2.627,0.274,123.813,4.53
4.24E+13,6,3745.5,3.499,2.624,0.276,124.85,4.545
4.24E+13,6,3746,3.526,2.617,0.278,125.86,4.556
4.24E+13,6,3746.5,3.45,2.613,0.274,125.873,4.607
4.24E+13,6,3747,3.378,2.62,0.276,126.522,4.643
4.24E+13,6,3747.5,3.295,2.616,0.27,127,4.512
4.24E+13,6,3748,3.318,2.602,0.278,128.052,4.386
4.24E+13,6,3748.5,3.359,2.583,0.283,131.42,4.308
4.24E+13,6,3749,3.421,2.585,0.299,134.143,4.288
4.24E+13,6,3749.5,3.46,2.591,0.288,132.658,4.303
4.24E+13,6,3750,3.482,2.602,0.281,131.638,4.329
4.24E+13,6,3750.5,3.437,2.598,0.254,129.909,4.416
4.24E+13,6,3751,3.369,2.596,0.246,131.609,4.622
4.24E+13,6,3751.5,3.31,2.595,0.24,133.181,4.833
4.24E+13,6,3752,3.31,2.585,0.258,134.713,5.098
4.24E+13,6,3752.5,3.33,2.572,0.272,135.762,4.981
4.24E+13,6,3753,3.401,2.568,0.278,133.883,4.824
4.24E+13,6,3753.5,3.51,2.581,0.282,135.573,4.771
4.24E+13,6,3754,3.605,2.587,0.285,137.036,4.899
4.24E+13,6,3754.5,3.629,2.569,0.279,136.127,4.922
4.24E+13,6,3755,3.646,2.57,0.275,131.388,4.908
4.24E+13,6,3755.5,3.719,2.584,0.267,123.99,5.057
4.24E+13,6,3756,3.778,2.609,0.273,119.764,5.136
4.24E+13,6,3756.5,3.705,2.615,0.252,118.033,4.845
4.24E+13,6,3757,3.526,2.614,0.238,120.974,4.654
4.24E+13,6,3757.5,3.393,2.608,0.233,124.69,4.623
4.24E+13,6,3758,3.393,2.591,0.251,130.822,4.617
4.24E+13,6,3758.5,3.435,2.565,0.278,134.076,4.559
4.24E+13,6,3759,3.465,2.555,0.292,132.745,4.34
4.24E+13,6,3760,3.513,2.563,0.266,127.655,4.085
4.24E+13,6,3760.5,3.564,2.563,0.268,133.669,4.501
4.24E+13,6,3761,3.572,2.572,0.278,139.685,4.409
4.24E+13,6,3761.5,3.595,2.59,0.286,138.45,4.12
4.24E+13,6,3762,3.715,2.619,0.276,133.641,4.164
4.24E+13,6,3762.5,3.931,2.619,0.275,126.523,4.576
4.24E+13,6,3763,4.124,2.612,0.275,120.864,4.913
4.24E+13,6,3763.5,4.299,2.605,0.275,118.001,4.94
4.24E+13,6,3764,4.449,2.615,0.286,116.727,4.996
4.24E+13,6,3768.5,4.333,2.645,0.282,116.655,3.502
4.24E+13,6,3769,4.304,2.658,0.27,112.616,3.634
4.24E+13,6,3769.5,4.381,2.641,0.276,110.446,3.95
4.24E+13,6,3770,4.379,2.614,0.294,112.456,4.083
4.24E+13,6,3772,4.443,2.585,0.299,120.514,4.51
4.24E+13,6,3772.5,4.293,2.611,0.282,118.565,4.647
4.24E+13,6,3773,4.022,2.619,0.267,121.355,4.462
4.24E+13,6,3773.5,3.791,2.635,0.262,120.451,4.251
4.24E+13,6,3774,3.64,2.637,0.242,116.757,4.067
4.24E+13,6,3774.5,3.561,2.64,0.242,114.6,4.197
4.24E+13,6,3775,3.509,2.61,0.246,117.326,4.293
4.24E+13,6,3775.5,3.588,2.594,0.275,121.813,4.209
4.24E+13,6,3776,3.773,2.592,0.28,124.143,4.018
4.24E+13,6,3777,4.053,2.602,0.294,119.214,4.139
4.24E+13,6,3777.5,3.953,2.593,0.291,118.193,4.135
4.24E+13,6,3778,3.735,2.598,0.254,118.469,4.073
4.24E+13,6,3778.5,3.553,2.607,0.246,119.379,4.091
4.24E+13,6,3779,3.475,2.619,0.244,123.882,4.263
4.24E+13,6,3779.5,3.468,2.611,0.256,131.964,4.757
4.24E+13,6,3780,3.432,2.586,0.273,146.212,5.431
4.24E+13,6,3784,3.483,2.587,0.288,130.146,5.484
4.24E+13,6,3784.5,3.45,2.599,0.275,122.575,4.652
4.24E+13,6,3785,3.431,2.588,0.269,121.225,4.427
4.24E+13,6,3785.5,3.462,2.584,0.272,118.631,4.229
4.24E+13,6,3786,3.533,2.573,0.274,121.492,4.042
4.24E+13,6,3786.5,3.662,2.579,0.291,123.487,3.923
4.24E+13,6,3788,4.332,2.554,0.3,121.193,4.342
4.24E+13,6,3789,4.61,2.588,0.287,120.997,4.528
4.24E+13,6,3789.5,4.624,2.611,0.28,121.515,4.451
4.24E+13,6,3790,4.526,2.622,0.265,121.217,4.165
4.24E+13,6,3790.5,4.464,2.618,0.272,119.442,3.921
4.24E+13,6,3791,4.467,2.626,0.297,121.347,4.585
4.24E+13,6,3792.5,4.521,2.602,0.295,131.046,4.741
4.24E+13,6,3795.5,4.333,2.645,0.295,124.612,4.698
4.24E+13,6,3796,4.186,2.642,0.27,131.299,4.731
4.24E+13,6,3796.5,4.175,2.642,0.287,132.265,4.65
4.24E+13,6,3797,4.215,2.627,0.286,128.23,4.529
4.24E+13,6,3797.5,4.267,2.63,0.28,121.539,4.432
4.24E+13,6,3798,4.327,2.623,0.268,119.084,4.344
4.24E+13,6,3798.5,4.397,2.655,0.277,118.683,4.294
4.24E+13,6,3799,4.414,2.647,0.274,120.494,4.331
4.24E+13,6,3799.5,4.342,2.643,0.298,121.581,4.43
4.24E+13,6,3801.5,4.23,2.663,0.277,123.1,6.173
4.24E+13,6,3802,4.316,2.646,0.29,120.036,5.318
4.24E+13,6,3802.5,4.321,2.622,0.291,117.915,3.836
4.24E+13,6,3803.5,4.215,2.589,0.293,121.769,4.805
4.24E+13,6,3804,4.197,2.6,0.294,121.421,5.981
4.24E+13,6,3804.5,4.202,2.626,0.296,123.065,5.305
4.24E+13,6,3806,4.1,2.594,0.289,125.658,4.492
4.24E+13,6,3806.5,3.996,2.596,0.286,126.874,4.507
4.24E+13,6,3807,3.884,2.6,0.288,129.18,4.546
4.24E+13,6,3807.5,3.773,2.584,0.3,138.582,4.718
4.24E+13,6,3808,3.66,2.567,0.284,142.751,4.506
4.24E+13,6,3808.5,3.534,2.535,0.295,148.357,4.789
4.24E+13,6,3809,3.476,2.526,0.298,150.227,5.4
4.24E+13,6,3810,3.431,2.561,0.3,143.313,4.381
4.24E+13,6,3810.5,3.436,2.579,0.285,137.715,3.849
4.24E+13,6,3811,3.507,2.593,0.272,133.478,3.742
4.24E+13,6,3811.5,3.671,2.612,0.275,130.891,3.715
4.24E+13,6,3812,3.882,2.627,0.3,127.7,3.797
4.24E+13,6,3817,4.182,2.589,0.289,123.422,4.893
4.24E+13,6,3820.5,4.213,2.608,0.295,118.393,5.029
4.24E+13,6,3821,4.317,2.612,0.294,121.396,5.169
4.24E+13,6,3821.5,4.327,2.603,0.275,127.708,5.237
4.24E+13,6,3822,4.255,2.583,0.277,132.462,5.156
4.24E+13,6,3822.5,4.186,2.585,0.286,128.462,4.889
4.24E+13,6,3823,4.165,2.584,0.29,120.71,4.793
4.24E+13,6,3823.5,4.175,2.596,0.299,118.616,4.633
4.24E+13,6,3824,4.172,2.594,0.299,120.096,4.542
4.24E+13,6,3824.5,4.129,2.593,0.288,119.233,4.37
